title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Praca dla kelnerki w Restauracji Retro.,Gubin,10 lutego 2018,413838057,Pełny etat,Umowa o pracę,  ,213
Praca w restauracji Burger King Galeria Bałtycka,Gdańsk,10 lutego 2018,401300667,Niepełny etat,Umowa zlecenie,  ,628
Praca w restauracja obsługa gości dim sum bar Hubska Wrocław,Wrocław,10 lutego 2018,376668417,Pełny etat,Umowa zlecenie,  ,370
Kucharz,Gdańsk,10 lutego 2018,413858079,Pełny etat,Umowa o pracę,  ,397
Kucharza Restauracja Włoska /warto zajrzeć,Warszawa,10 lutego 2018,394390357,Pełny etat,Samozatrudnienie,  ,289
Kucharz z doświadczeniem,Biłgoraj,10 lutego 2018,411308565,Pełny etat,Inny,12  -  22 zł/godz.,831
Barman-kelner,Tychy,10 lutego 2018,408468045,Pełny etat,Umowa o pracę,  ,619
Stażysta / Stażystka - Obsługa klienta - Burgerownia Muuu!,Dąbrowa Górnicza,10 lutego 2018,413723727,Praktyka / staż,Umowa zlecenie,  ,179
Zatrudnię Barmankę kelnerkę Praca od Zaraz,Czarny Dunajec,10 lutego 2018,413642915,Pełny etat,Umowa o pracę,11  -  13 zł/godz.,104
"Restauracja w Galerii zatrudni pomoc kuchenną, do pracy na kuchni.",Kraków,10 lutego 2018,338550522,Pełny etat,Umowa zlecenie,  ,9976
POMOC KUCHENNA na pełen etat,Poznań,10 lutego 2018,263990511,Pełny etat,Umowa zlecenie,16  -  19 zł/godz.,5412
Kucharz,Warszawa,10 lutego 2018,411497135,Pełny etat,Umowa zlecenie,  ,912
Pracownik restauracji,Rybnik,10 lutego 2018,330440974,Niepełny etat,Umowa o pracę,  ,19959
Zatrudnimy promotorów!,Kraków,10 lutego 2018,408620831,Dodatkowa / sezonowa,Inny,15  -  20 zł/godz.,866
Kucharz,Szczecin,10 lutego 2018,396915419,Pełny etat,Umowa o pracę,3 000  -  6 500 zł/mies.,2119
Kelnerka/Barman -praca na Majorce,Lubań,10 lutego 2018,408499201,Dodatkowa / sezonowa,Umowa o pracę,  ,984
Cukiernik/piekarz do restauracji,Poznań,10 lutego 2018,410854753,Pełny etat,Umowa o pracę,  ,724
"Zatrudnię kelnerkę do pracy w pizzerii, Łask",Łask,10 lutego 2018,402591963,Pełny etat,Umowa o pracę,  ,1256
Przygotowywanie burgerów - Restauracja w Przeźmierowie,Przeźmierowo,10 lutego 2018,351627280,Pełny etat,Umowa o pracę,  ,411
Pracownik lodziarnio-kawiarni,Warszawa,10 lutego 2018,370407239,Dodatkowa / sezonowa,Umowa zlecenie,  ,963
Dołącz do restauracji BURGER KING w Kielcach,Kielce,10 lutego 2018,321110738,Niepełny etat,Umowa zlecenie,  ,15684
Kelner do restauracji hotelowej,Poznań,10 lutego 2018,334744220,Pełny etat,Umowa zlecenie,  ,228
"Lodomania Gemini Park Tychy - praca, rekrutacja",Tychy,10 lutego 2018,409572439,Pełny etat,Umowa o pracę,14  -  15 zł/godz.,1758
Zatrudnimy kelnerów/kelnerki,Radom,10 lutego 2018,408707631,Pełny etat,Umowa o pracę,3 000  -  3 500 zł/mies.,2503
Praca w weekendy lub od pn. do pt. Sfera,Bielsko-Biała,10 lutego 2018,264255919,Pełny etat,Umowa o pracę,  ,5388
Praca dla kelnerki Restauracja Szwejk w C.H. Olimp Lublin,Lublin,10 lutego 2018,402806337,Dodatkowa / sezonowa,Umowa zlecenie,  ,1329
Pracownik McDonald's ul. Dąbrowskiego 543 NOWE WYŻSZE STAWKI!,Poznań,10 lutego 2018,251461951,Pełny etat,Umowa o pracę,  ,9725
Praca dla kelnerki w C.H. Felicity Lublin,Lublin,10 lutego 2018,316945728,Dodatkowa / sezonowa,Inny,  ,1295
Kierownik Zmiany w McDonald's ul. Dąbrowskiego 543 NOWE WYŻSZE STAWKI!,Poznań,10 lutego 2018,251464303,Pełny etat,Umowa o pracę,  ,8212
"Restauracja zatrudni szefa kuchni, kucharza z doświadczeniem",Lublin,10 lutego 2018,412279345,Pełny etat,Umowa o pracę,  ,592
Pizzerman praca,Hel,10 lutego 2018,411552325,Pełny etat,Umowa zlecenie,  ,277
KELNER Ostrów Wielkopolski,Ostrów Wielkopolski,10 lutego 2018,346690338,Pełny etat,Umowa o pracę,  ,331
Pomoc kuchenna,Józefów,10 lutego 2018,413643343,Niepełny etat,Inny,10  -  11 zł/godz.,199
Kelner/ka,Jaworzno,10 lutego 2018,407822827,Niepełny etat,Inny,  ,647
Pomoc kuchenną,Oleśnica,10 lutego 2018,413644315,Niepełny etat,Inny,  ,362
Praca- obsługa klienta gastronomia,Warszawa,10 lutego 2018,351712372,Pełny etat,Umowa zlecenie,  ,3877
Tychy- kucharz/ kucharka - stołówka FCA (FIAT) wolne weekendy,Tychy,10 lutego 2018,413638587,Pełny etat,Umowa o pracę,  ,341
Szukamy kucharza/ kucharki,Puszczykowo,10 lutego 2018,413647279,Niepełny etat,Umowa o pracę,  ,282
Pracownik restauracji,Poznań,10 lutego 2018,413652913,Pełny etat,Umowa o pracę,  ,143
Hostessa,Poznań,10 lutego 2018,413652889,Pełny etat,Umowa o pracę,  ,280
Zatrudnię kucharza / pomoc kuchenną,Rybnik,10 lutego 2018,413455283,Pełny etat,Inny,  ,636
Praca Kebab Rojewo,Rojewo,10 lutego 2018,399024071,Dodatkowa / sezonowa,Inny,2 700  -  3 000 zł/mies.,910
Restauracja Nienażarty zatrudni Kucharza i Pomoc kucharza,Łódź,10 lutego 2018,413661495,Pełny etat,Umowa o pracę,  ,406
Praca w gastronomii,Gostyń,10 lutego 2018,291356315,Niepełny etat,Umowa o pracę,3 000  -  4 000 zł/mies.,10875
Kucharz - Kościerzyna,Kościerzyna,10 lutego 2018,412817695,Pełny etat,Umowa o pracę,2 500  -  3 000 zł/mies.,349
Osoba na wydawkę oraz osoba do wyrobu mącznych i surówek do baru,Łódź,10 lutego 2018,401804239,Pełny etat,Umowa o pracę,  ,1230
Praca w SUBWAY ul.Mielęckiego10,Katowice,10 lutego 2018,228317965,Dodatkowa / sezonowa,Umowa zlecenie,  ,13373
Przyjmę do pracy,Dzierżoniów,10 lutego 2018,383609971,Pełny etat,Umowa o pracę,  ,6415
Barista So!Coffee Wołomin,Wołomin,10 lutego 2018,389823753,Pełny etat,Umowa zlecenie,  ,1260
Restauracja Gaspar - Zatrudni,Dzierżoniów,10 lutego 2018,411461683,Pełny etat,Umowa o pracę,  ,1954
Pracownik restauracji,Poznań,10 lutego 2018,413668433,Pełny etat,Umowa o pracę,  ,258
Pizza Hut Manufaktura Kelner/Kelnerka,Łódź,10 lutego 2018,315940134,Niepełny etat,Umowa o pracę,  ,3306
Praca w Cukierni SOWA Gniezno,Gniezno,10 lutego 2018,187993465,Pełny etat,Umowa o pracę,  ,21174
Praca Gastronomia,Jaworzno,9 lutego 2018,413568221,Pełny etat,Umowa o pracę,2 000  -  4 000 zł/mies.,502
Zatrudnię Kucharkę do kameralnego Przedszkola,Warszawa,9 lutego 2018,342088928,Pełny etat,Umowa o pracę,  ,1494
Sushi Point w Posnanii szuka Sushi Mastera !,Poznań,9 lutego 2018,413584227,Pełny etat,Inny,  ,147
Zatrudnię kucharza do włoskiej trattorii,Poznań,9 lutego 2018,302853224,Pełny etat,Umowa o pracę,15  -  18 zł/godz.,2538
Restauracja Kto wypuścił Skowronka zatrudni kucharza,Kraków,9 lutego 2018,411017843,Pełny etat,Umowa o pracę,  ,786
"Kelnerka/barmanka, kelner/barman",Wrocław,9 lutego 2018,346983038,Pełny etat,Umowa zlecenie,  ,2065
Poszukiwani do gastronomi Dobre Miasto,Dobre Miasto,9 lutego 2018,413598145,Pełny etat,Umowa o pracę,2 100  -  2 400 zł/mies.,399
Poszukiwana pomoc kuchenna,Dobre Miasto,9 lutego 2018,353028140,Pełny etat,Umowa o pracę,2 100  -  2 600 zł/mies.,1219
Praca,Sopot,10 lutego 2018,413608285,Pełny etat,Umowa o pracę,2 500  -  4 500 zł/mies.,1362
Kucharze/Pomoce Kuchenne,Poznań,10 lutego 2018,413609707,Pełny etat,Inny,  ,362
Smażalnia Ryb Nad Stawem zatrudni kelnera/kelnerkę,Nowy Tomyśl,10 lutego 2018,390949519,Pełny etat,Umowa o pracę,  ,583
Dietetyk w firmie cateringowej,Toruń,9 lutego 2018,411405365,Pełny etat,Umowa o pracę,2 500  -  3 000 zł/mies.,966
Praca w bistro,Warszawa,9 lutego 2018,337716638,Pełny etat,Umowa zlecenie,  ,325
Słodka Praca! Kelner/Barista,Wolsztyn,9 lutego 2018,413607327,Pełny etat,Umowa o pracę,  ,586
Pomoc kuchenna/zmywak,Piaseczno,10 lutego 2018,413616259,Pełny etat,Inny,12  -  13 zł/godz.,446
"""ODDAJ FARTUCHA!"":D Dołącz do naszego niesamowitego zespołu!",Gdańsk,10 lutego 2018,339075378,Pełny etat,Inny,2 500  -  3 500 zł/mies.,390
Kelnerzy/Kelnerki Barmani/Barmanki POZNAŃ,Poznań,10 lutego 2018,413610219,Pełny etat,Inny,  ,360
Kelner/Kelnerka..,Zgierz,10 lutego 2018,413611945,Pełny etat,Umowa o pracę,  ,519
Pracownik kawiarni Żyrardów,Żyrardów,10 lutego 2018,413612651,Pełny etat,Umowa o pracę,  ,530
"Kelner/ka do włoskiej Pizzeri Pizza Dominiu, - Warszawski Ursynów",Warszawa,10 lutego 2018,408454565,Niepełny etat,Umowa zlecenie,13  -  14 zł/godz.,480
"Kelnerka Grochów do małej włoskiej pizzeri ""Piselli""",Warszawa,10 lutego 2018,259134219,Pełny etat,Umowa zlecenie,  ,5125
Restauracja zatrudni pomoc kuchenną 13zł na rękę /godz,Wrocław,10 lutego 2018,411428989,Pełny etat,Umowa zlecenie,  ,1667
Gospodynię domową zatrudnię jako kucharza do restauracji,Frombork,9 lutego 2018,396929877,Pełny etat,Inny,  ,482
Pomoc Kuchenna Smak Bar - Świnoujście Promenada,Świnoujście,9 lutego 2018,413508675,Pełny etat,Umowa o pracę,2 380  -  2 500 zł/mies.,305
Pracownik Resturacji Pizza Hut Posnania!,Poznań,30 stycznia 2018,322361748,Pełny etat,Umowa zlecenie,  ,651
Kucharz / Kucharka Smak Bar - Świnoujście,Świnoujście,9 lutego 2018,413511335,Pełny etat,Umowa o pracę,2 800  -  3 800 zł/mies.,216
Kucharza do Restauracji Pałacowej w Ostromecku,Ostromecko,9 lutego 2018,413513271,Pełny etat,Umowa o pracę,  ,106
Praca Kucharz,Słupsk,9 lutego 2018,413467811,Niepełny etat,Inny,  ,317
Zatrudnię kucharza,Pleszew,9 lutego 2018,413513515,Pełny etat,Umowa o pracę,  ,341
Kelner/kelnerka - Teresin - Pizzeria Pierrot,Teresin,9 lutego 2018,413517959,Pełny etat,Inny,  ,150
Bar Barbados zatrudni pomoc kuchenną,Kołobrzeg,9 lutego 2018,413524913,Pełny etat,Umowa o pracę,2 500  -  2 600 zł/mies.,561
PRACA - kelner / kelnerka,Kluczbork,9 lutego 2018,369493229,Pełny etat,Umowa o pracę,  ,2303
Pracownik nocnej obsługi McDrive - 2662 zł - McDonald's Bardzka 3a,Wrocław,9 lutego 2018,398716989,Pełny etat,Umowa o pracę,  ,591
"Kelnerka, Dojo Stara Wieś",Przedbórz,9 lutego 2018,359213222,Pełny etat,Umowa zlecenie,  ,1266
Szukamy kucharza z Ukrainy,Warszawa,9 lutego 2018,413528241,Pełny etat,Umowa zlecenie,  ,356
Toko sweets - Manufaktura cukierków,Żywiec,9 lutego 2018,408057033,Pełny etat,Umowa o pracę,  ,2123
Kucharka,Płock,9 lutego 2018,413515285,Pełny etat,Umowa o pracę,  ,408
Atrakcyjna praca dla pomocy kuchennej,Poznań,9 lutego 2018,394556559,Pełny etat,Umowa o pracę,  ,1512
BARISTA McCAFE - 2226 zł brutto- McDonald's ul.Bardzka 3A we Wrocławiu,Wrocław,9 lutego 2018,371065219,Pełny etat,Umowa o pracę,  ,1071
Przyjmę do pracy kobietę lub mężczyznę na dowóz.,Dębno,9 lutego 2018,402034019,Pełny etat,Umowa o pracę,  ,2326
Pracownik Restauracji McDonald's,Opole,9 lutego 2018,185670713,Pełny etat,Umowa o pracę,  ,1545
Kucharz / Kucharka Coffee&Whisky House,Toruń,9 lutego 2018,318667700,Pełny etat,Umowa o pracę,  ,1746
Praca od zaraz Międzyzdroje Kucharz/Pizzer/Pomoc Kuchenna (Nocleg),Międzyzdroje,9 lutego 2018,341315314,Pełny etat,Umowa o pracę,  ,914
ZASTĘPCA kierownika LOKALU (Sosnowiec),Sosnowiec,9 lutego 2018,395397577,Pełny etat,Umowa o pracę,  ,2731
Praca w smażalni ryb,Władysławowo,9 lutego 2018,353382272,Pełny etat,Umowa o pracę,11  -  17 zł/godz.,664
Pracownik restauracji - 2226zł brutto - McDonald's ul.Bardzka 3A,Wrocław,9 lutego 2018,223215865,Pełny etat,Umowa o pracę,  ,3050
Zatrudnię barmana,Szczecin,9 lutego 2018,413551383,Niepełny etat,Umowa o pracę,  ,387
Szukamy kucharza i kelnerki!,Kraków,9 lutego 2018,413470821,Dodatkowa / sezonowa,Inny,  ,550
Poszukujemy pomoc kuchni i na zmywak,Warszawa,9 lutego 2018,372613681,Pełny etat,Umowa zlecenie,10  -  15 zł/godz.,1983
Pracownik pubu lub restauracji Olimp,Prudnik,9 lutego 2018,412000817,Pełny etat,Umowa o pracę,2 000  -  2 500 zł/mies.,226
Poszukiwana osoba do OBSŁUGI BUFETU,Warszawa,9 lutego 2018,413471403,Pełny etat,Umowa o pracę,  ,325
Kelnerki i kelnerzy bez doświadczenia do klubu UltraViolet Kielce,Kielce,9 lutego 2018,67361055,Dodatkowa / sezonowa,Umowa zlecenie,  ,34274
Praca dla barmana,Środa Wielkopolska,9 lutego 2018,413464601,Pełny etat,Umowa o pracę,  ,241
Zatrudnię Panią kucharkę z doświadczeniem,Chełm,26 stycznia 2018,408331057,Pełny etat,Umowa o pracę,  ,1222
Kelnerka/ Kelner w Hotelu 3*,Poznań,9 lutego 2018,406622259,Pełny etat,Umowa o pracę,  ,509
KOKU Sushi zatrudni Kucharza - WAŁBRZYCH,Wałbrzych,9 lutego 2018,413466539,Pełny etat,Inny,2 000  -  2 500 zł/mies.,185
Pomoc w gastronomii - Matarnia,Gdańsk,9 lutego 2018,413467849,Niepełny etat,Umowa o pracę,  ,606
Kucharka,Kielce,9 lutego 2018,413467495,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,269
Pizzeria zatrudni kucharza/pizzermana,Grajewo,9 lutego 2018,413468889,Pełny etat,Umowa o pracę,  ,112
Zatrudnię kucharza - Bydgoszcz,Bydgoszcz,9 lutego 2018,391936059,Niepełny etat,Umowa zlecenie,100  -  2 000 zł/mies.,6609
Poszukiwany kelner/ka do pracy w hotelu na warszawskiej Białołęce,Warszawa,9 lutego 2018,387061453,Pełny etat,Umowa o pracę,  ,576
Praca na kuchni w Pizza Saluto od zaraz!,Gliwice,9 lutego 2018,413481021,Pełny etat,Umowa o pracę,  ,344
"Praca stołówka, pomoc kuchenna, bufet - poniedz- piatek",Katowice,9 lutego 2018,388290613,Pełny etat,Umowa o pracę,  ,2915
Cukiernik WROCŁAW,Wrocław,7 lutego 2018,411247859,Pełny etat,Umowa o pracę,  ,945
Osoby na stanowisko managera/manager LABA,Opole,9 lutego 2018,408339951,Pełny etat,Umowa o pracę,  ,906
Poszukiwana kelnerka/kelner!,Poznań,9 lutego 2018,406665795,Niepełny etat,Umowa zlecenie,  ,1143
Dyspozycyjny Kelner z doświadczeniem poszukiwany :),Lublin,9 lutego 2018,413490719,Pełny etat,Umowa o pracę,  ,384
Pracownik restauracji Green it. - CH Arkadia,Warszawa,9 lutego 2018,152281897,Niepełny etat,Umowa zlecenie,  ,1026
Zatrudnimy do pomocy w bufecie,Katowice,9 lutego 2018,402300177,Dodatkowa / sezonowa,Umowa zlecenie,  ,4104
Pomoc kuchenna do firmy Catering dietetyczny W-wa Bielany,Warszawa,9 lutego 2018,367272206,Pełny etat,Umowa o pracę,2 774  -  2 775 zł/mies.,2199
Kelner/kelnerka,Białystok,26 stycznia 2018,408379525,Pełny etat,Umowa o pracę,  ,1138
Barman,Łódź,15 lutego 2018,218931959,Pełny etat,Umowa o pracę,  ,9309
Zmywak,Poznań,9 lutego 2018,277816409,Pełny etat,Umowa zlecenie,  ,4980
Kucharz,Białystok,9 lutego 2018,407987741,Pełny etat,Umowa o pracę,  ,700
Restauracja Telepizza zatrudni SZEFA ZMIANY - Tychy,Tychy,9 lutego 2018,405864685,Pełny etat,Umowa o pracę,  ,859
Kelner,Kudowa-Zdrój,9 lutego 2018,313632558,Pełny etat,Umowa o pracę,  ,89
Pomoc kuchni do pizzerii Karuzela w Pabianicach,Pabianice,9 lutego 2018,413424485,Niepełny etat,Umowa zlecenie,  ,227
Pracownik restauracji,Stare Miasto,9 lutego 2018,413431391,Pełny etat,Umowa o pracę,  ,154
Kasjerkę / kasjera do pizzerii zatrudnię,Grudziądz,9 lutego 2018,339667738,Pełny etat,Umowa o pracę,  ,10175
Kierowca - dostawca,Koszalin,9 lutego 2018,386805277,Niepełny etat,Umowa o pracę,  ,1668
Kierownik Restauracji Blue Frog,Wrocław,9 lutego 2018,412260935,Pełny etat,Umowa o pracę,  ,180
Zatrudnię kelnerkę,Słupsk,9 lutego 2018,402761719,Pełny etat,Inny,  ,1052
Pracownik zmiany nocnej,Poznań,9 lutego 2018,413431429,Pełny etat,Umowa o pracę,  ,290
Pracownik restauracji,Kraków,9 lutego 2018,413431477,Pełny etat,Umowa o pracę,  ,159
Pomoc Kuchenna - stała praca w Qubus Hotel Kraków,Kraków,9 lutego 2018,133093987,Pełny etat,Umowa o pracę,  ,10710
Zastępca Kierownika Restauracji,Wrocław,26 stycznia 2018,344598924,Pełny etat,Umowa o pracę,  ,1694
Restauracja COLUMBUS zatrudni barmana,Szczecin,9 lutego 2018,225973059,Pełny etat,Umowa o pracę,  ,3674
Pomoc kuchenna,Inowrocław,9 lutego 2018,408404431,Pełny etat,Umowa o pracę,2 000  -  3 000 zł/mies.,2200
Kelner/kelnerka do włoskiej restauracji/bistro,Warszawa,9 lutego 2018,381022229,Pełny etat,Umowa zlecenie,13  -  19 zł/godz.,1042
Qubus Hotel Kraków zatrudni Kelnera/kę - Barmana/kę,Kraków,9 lutego 2018,322469110,Pełny etat,Umowa o pracę,  ,2367
BurgerMan / BurgerMan'ka,Wodzisław Śląski,9 lutego 2018,413437165,Pełny etat,Umowa o pracę,12  -  15 zł/godz.,576
Pomoc kuchenna,Czernichów,9 lutego 2018,365752816,Pełny etat,Umowa o pracę,  ,338
Zastępca Kierownika Restauracji - zatrudnimy,Myszków,9 lutego 2018,413443415,Pełny etat,Umowa o pracę,  ,359
Poszukujemy kelnera lub kelnerek do pracy,Wrocław,9 lutego 2018,351448680,Pełny etat,Umowa o pracę,12  -  14 zł/mies.,500
Menager Restauracji,Wrocław,9 lutego 2018,333367612,Pełny etat,Umowa o pracę,  ,3423
Samodzielny Pracownik Baru,Warszawa,9 lutego 2018,413448055,Pełny etat,Umowa zlecenie,  ,368
Poszukujemy osób do pracy przy produkcji i sprzedaży lodów tajskich,Gdańsk,9 lutego 2018,345198424,Pełny etat,Umowa zlecenie,13  -  17 zł/godz.,450
Pracownik Restauracji KFC Ostrołęka Galeria Bursztynowa,Ostrołęka,9 lutego 2018,385166619,Niepełny etat,Umowa o pracę,1 000  -  1 700 zł/mies.,265
"Kierownik Zmiany/Supervisor, Manufaktura",Łódź,9 lutego 2018,407589869,Pełny etat,Umowa zlecenie,  ,584
Kucharz/pomoc kuchenna | Restauracja Pestka,Choczewo,9 lutego 2018,411152811,Pełny etat,Umowa o pracę,  ,313
Zatrudnimy sprzedawcę w sklepie stacjonarnym/e-commerce Tarnowskie Gór,Tarnowskie Góry,9 lutego 2018,374822631,Pełny etat,Inny,  ,689
Pomoc Kuchenna,Grudziądz,9 lutego 2018,413402471,Pełny etat,Umowa o pracę,  ,645
Kelner śniadaniowy do 4* Hotelu Lenart,Wieliczka,9 lutego 2018,174719181,Pełny etat,Umowa zlecenie,  ,3021
Zdobywaj doświadczenie w KFC,Leszno,9 lutego 2018,389454931,Pełny etat,Umowa zlecenie,  ,1102
Kelner/kelnerka do Naleśnikarni Pomarańcza,Olsztyn,9 lutego 2018,337337284,Dodatkowa / sezonowa,Umowa zlecenie,  ,2416
Pracownik restauracji,Kraków,9 lutego 2018,410859483,Pełny etat,Umowa o pracę,  ,179
Pracownik restauracji,Kraków,9 lutego 2018,410859511,Pełny etat,Umowa o pracę,  ,197
Pracownik restauracji Kraków ul. Jasnogórska,Kraków,9 lutego 2018,410789111,Pełny etat,Umowa o pracę,  ,210
Kucharz / Restauracja Samoobsługowa,Kraków,9 lutego 2018,358017216,Pełny etat,Umowa o pracę,  ,679
Pracownik restauracji,Kraków,9 lutego 2018,410859537,Pełny etat,Umowa o pracę,  ,224
Pracownik restauracji,Bochnia,9 lutego 2018,410859557,Pełny etat,Umowa o pracę,  ,1075
Pracownik restauracji,Dębica,2 lutego 2018,410859581,Pełny etat,Umowa o pracę,  ,677
Menadżer - Kierownik zmiany,Szarów,9 lutego 2018,410883811,Pełny etat,Umowa o pracę,  ,212
Praca na zmianę nocną,Stare Miasto,9 lutego 2018,413407473,Pełny etat,Umowa o pracę,  ,221
Restauracja w Rynku Głównym zatrudni kelnera/kelnerkę,Kraków,9 lutego 2018,409338069,Pełny etat,Umowa o pracę,  ,966
Praca za barem,Wrocław,24 stycznia 2018,137073873,Pełny etat,Inny,  ,784
Zatrudnię do pracy w kawiarni.,Poznań,9 lutego 2018,406196753,Pełny etat,Inny,  ,763
Pomoc kuchenna Wałbrzych,Wałbrzych,9 lutego 2018,407968019,Pełny etat,Umowa zlecenie,  ,1727
Kucharz - Szczecin,Szczecin,9 lutego 2018,397876291,Pełny etat,Umowa zlecenie,  ,922
Dietetyk żywienie zbiorowe Bielsko Biała,Bielsko-Biała,9 lutego 2018,341931938,Pełny etat,Umowa zlecenie,  ,3099
Praca dodatkowa na zmywaniu naczyń Cieszyn,Cieszyn,9 lutego 2018,407882843,Pełny etat,Umowa o pracę,  ,1327
Restauracja KFC Port Łódź,Łódź,9 lutego 2018,358457848,Niepełny etat,Umowa zlecenie,13  -  14 zł/godz.,431
Hotel Madelaine*** przyjmie do pracy na stanowisku kucharz,Lwówek Śląski,9 lutego 2018,408240969,Pełny etat,Umowa o pracę,  ,480
Kelner Rezydencja Dwór Polski,Bełchatów,9 lutego 2018,413392151,Pełny etat,Umowa o pracę,  ,504
Pizzermen,Wąbrzeźno,9 lutego 2018,407965199,Pełny etat,Umowa o pracę,  ,683
JD (obsługa muzyczna),Wąbrzeźno,9 lutego 2018,407612867,Dodatkowa / sezonowa,Umowa o pracę,  ,904
Praca dla Kelnera-Barmana,Wadowice,9 lutego 2018,365970498,Pełny etat,Umowa o pracę,  ,1330
Kelner / Recepcjonista,Dobre Miasto,9 lutego 2018,413413611,Pełny etat,Umowa o pracę,  ,344
Zatrudnmy kucharzy,Radom,9 lutego 2018,408194801,Pełny etat,Umowa o pracę,2 500  -  3 000 zł/mies.,791
Poszukiwany cukiernik/cukierniczka,Białystok,9 lutego 2018,383127913,Pełny etat,Umowa o pracę,  ,1125
Kelnerkę do restauracji Białołęka,Warszawa,9 lutego 2018,412260267,Pełny etat,Umowa zlecenie,  ,311
Zatrudnię kelnerkę,Złotoryja,9 lutego 2018,413353569,Pełny etat,Umowa o pracę,  ,151
Praca w burgerowni,Poznań,9 lutego 2018,342086064,Pełny etat,Inny,2 500  -  3 500 zł/mies.,3845
Kelnerka / Kelner,Jastrzębia Góra,9 lutego 2018,413348479,Dodatkowa / sezonowa,Umowa zlecenie,  ,195
Praca na Zmywaku,Wrocław,9 lutego 2018,413355077,Pełny etat,Umowa zlecenie,  ,532
Barmanka,Pszczyna,9 lutego 2018,413350881,Niepełny etat,Inny,  ,170
Designer Outlet zatrudnimy sprzedawcę kebabów 14 zł netto,Piaseczno,9 lutego 2018,413359751,Pełny etat,Umowa o pracę,  ,292
Obsługa klienta w KFC Jaworzno Galena,Jaworzno,9 lutego 2018,395133501,Pełny etat,Umowa o pracę,  ,474
"Kelner, kelnerka - praca od zaraz! Hotel AZYL Kąty Wrocławskie",Kąty Wrocławskie,9 lutego 2018,408192375,Pełny etat,Umowa o pracę,  ,459
Hotel MADELAINE*** Lwówek Śląski Przyjmie do pracy pomoc kuchenną,Lwówek Śląski,9 lutego 2018,350561074,Pełny etat,Umowa o pracę,  ,1082
Kelnerka pilnie poszukiwana do Kwadrans Cafe,Warszawa,9 lutego 2018,374387157,Dodatkowa / sezonowa,Umowa zlecenie,  ,1441
